,distance,OrderID,WebsiteID,OrderDate,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,Weight,Volume (m3),Pallets,id,Outward Code,Country,latitude,longitude,Cluster Label
2527,37.43,2287375,851718,10/04/2023,DX Express,28.8,7.2,11/04/2023,6.79,8.44,0.0522,0.033333333,2528,ST16,United Kingdom,52.812198,-2.120189,1
2528,37.43,2290826,857766,13/04/2023,DX Freight,194.97,0,13/04/2023,24.02,53.2,0.47416,0.4,2528,ST16,United Kingdom,52.812198,-2.120189,1
2529,37.43,2293324,871687,17/04/2023,MFS,452.37,19.99,17/04/2023,42.65,183.3,2.64478,1,2528,ST16,United Kingdom,52.812198,-2.120189,1
2530,37.43,2288585,899914,11/04/2023,DX Express,13.7,7.18,11/04/2023,6.77,2.1,0.002,0.009166667,2528,ST16,United Kingdom,52.812198,-2.120189,1
2531,37.43,2296970,764042,19/04/2023,DX Express,16.28,7.17,19/04/2023,6.76,5,0.0403,0.025,2528,ST16,United Kingdom,52.812198,-2.120189,1
2532,37.43,2293292,838417,17/04/2023,DX Freight,65.5,33.95,17/04/2023,12.46,24,0.251,0.119047619,2528,ST16,United Kingdom,52.812198,-2.120189,1
2533,24.11,2291451,144908,13/04/2023,DX Freight,127.73,0,13/04/2023,20.94,45.44,0.35642,0.25,756,DY1,United Kingdom,52.517257,-2.09395,1
2534,24.11,2287075,350732,07/04/2023,DX Freight,86.79,12.72,11/04/2023,11.36,20.06,0.338,0.255208333,756,DY1,United Kingdom,52.517257,-2.09395,1
2535,24.11,2287121,350732,07/04/2023,DX Express,40.8,7.2,11/04/2023,6.79,17.2,0.066,0.023809524,756,DY1,United Kingdom,52.517257,-2.09395,1
2536,24.11,2288304,350732,11/04/2023,DX Express,58.44,9.16,11/04/2023,8.64,25.08,0.0528,0.033333333,756,DY1,United Kingdom,52.517257,-2.09395,1
2537,24.11,2297732,854872,20/04/2023,DX Express,158.4,0,20/04/2023,8.62,25.04,0.087264,0.044444444,756,DY1,United Kingdom,52.517257,-2.09395,1
2538,24.11,2275420,859525,27/03/2023,DX Express,28.46,7.22,27/03/2023,6.81,10.15,0.089724762,0.084920635,756,DY1,United Kingdom,52.517257,-2.09395,1
2539,24.11,2278606,897676,29/03/2023,DX Express,16.59,7.21,29/03/2023,6.8,6.6,0.0414,0.025,756,DY1,United Kingdom,52.517257,-2.09395,1
2540,29.5,2278236,148394,29/03/2023,MFS,403.67,0,29/03/2023,39.15,141.84,0.327541143,0.361309524,2901,WR4,United Kingdom,52.204644,-2.189375,0
2541,29.5,2279423,148394,30/03/2023,DX Express,106.98,0,30/03/2023,8.05,27.7,0.038,0.038164251,2901,WR4,United Kingdom,52.204644,-2.189375,0
2542,29.5,2296148,148394,19/04/2023,Split,463.92,0,19/04/2023,52.77,143.88,3.20154,1.722222222,2901,WR4,United Kingdom,52.204644,-2.189375,0
2543,29.5,2284466,194165,04/04/2023,DX Freight,143.48,0,04/04/2023,29.92,68.43,0.38826,0.30952381,2901,WR4,United Kingdom,52.204644,-2.189375,0
2544,29.5,2285152,246842,05/04/2023,MFS,866.81,0,05/04/2023,76.73,311.96,2.219394,1.100416667,2901,WR4,United Kingdom,52.204644,-2.189375,0
2545,29.5,2290282,246842,12/04/2023,MFS,427.2,0,12/04/2023,39.15,200,1.612,1,2901,WR4,United Kingdom,52.204644,-2.189375,0
2546,29.5,2288668,343874,11/04/2023,DX Express,92.96,8.83,12/04/2023,8.33,24.79,0.0432,0.035714286,2901,WR4,United Kingdom,52.204644,-2.189375,0
2547,29.5,2295898,343874,19/04/2023,DX Freight,232,0,19/04/2023,18.63,40,0.55464,0.444444444,2901,WR4,United Kingdom,52.204644,-2.189375,0
2548,29.5,2278418,600928,29/03/2023,MFS,2393.2,0,29/03/2023,221.06,915.4,5.352,5.886363636,2901,WR4,United Kingdom,52.204644,-2.189375,0
2549,29.5,2282005,600928,03/04/2023,MFS,546.42,0,03/04/2023,76.73,250.95,1.72347,1.416666667,2901,WR4,United Kingdom,52.204644,-2.189375,0
2550,29.5,2288489,600928,11/04/2023,MFS,1016.64,0,11/04/2023,76.73,352.56,1.910736,1.166666667,2901,WR4,United Kingdom,52.204644,-2.189375,0
2551,29.5,2292501,706809,14/04/2023,DX Freight,431.9,0,14/04/2023,27.48,62.4,0.15332,0.082729469,2901,WR4,United Kingdom,52.204644,-2.189375,0
2552,29.5,2294568,759797,18/04/2023,DX Freight,194.23,0,18/04/2023,27.1,61.18,0.358878571,0.32202381,2901,WR4,United Kingdom,52.204644,-2.189375,0
2553,29.5,2286076,861678,06/04/2023,DX Express,38.25,7.2,06/04/2023,6.79,7.08,0.009036,0.004880918,2901,WR4,United Kingdom,52.204644,-2.189375,0
2554,38.07,2290931,149323,13/04/2023,DX Freight,377.89,0,13/04/2023,34.03,79.62,3.14737,1.889329806,1673,MK18,United Kingdom,51.985593,-0.950963,4
2555,38.07,2276632,156345,28/03/2023,DX Express,148.08,0,28/03/2023,9.3,28,0.0868,0.08,1673,MK18,United Kingdom,51.985593,-0.950963,4
2556,38.07,2290459,266973,13/04/2023,DX Express,74.49,7.18,13/04/2023,6.77,18.66,0.055714286,0.046428571,1673,MK18,United Kingdom,51.985593,-0.950963,4
2557,38.07,2276621,323306,28/03/2023,DX Express,18.76,7.21,28/03/2023,6.8,3,0.005,0.002717391,1673,MK18,United Kingdom,51.985593,-0.950963,4
2558,38.07,2288409,421310,11/04/2023,DX Freight,179.83,0,11/04/2023,18.24,38.47,1.53714,1.544252646,1673,MK18,United Kingdom,51.985593,-0.950963,4
2559,38.07,2290047,572692,12/04/2023,MFS,597.45,0,12/04/2023,76.73,370.3,3.40494,2,1673,MK18,United Kingdom,51.985593,-0.950963,4
2560,38.07,2279539,648295,30/03/2023,DX Freight,402.72,0,30/03/2023,29.66,67.2,0.85824,0.4,1673,MK18,United Kingdom,51.985593,-0.950963,4
2561,38.07,2297641,821173,20/04/2023,MFS,296.86,0,20/04/2023,39.15,117.47,0.50506,0.265123457,1673,MK18,United Kingdom,51.985593,-0.950963,4
2562,38.07,2296292,858470,19/04/2023,DX Freight,225.89,0,19/04/2023,33.64,78.22,0.37388,0.378968254,1673,MK18,United Kingdom,51.985593,-0.950963,4
2563,38.07,2280830,893016,31/03/2023,DX Express,139.59,0,31/03/2023,9.92,35.08,0.060242,0.042920635,1673,MK18,United Kingdom,51.985593,-0.950963,4
2564,38.07,2293594,893016,17/04/2023,DX Freight,124.5,0,17/04/2023,19.78,42.9,0.132,0.069444444,1673,MK18,United Kingdom,51.985593,-0.950963,4
2565,38.07,2285173,899011,05/04/2023,DX Freight,154.68,0,05/04/2023,14.06,27.04,0.198884762,0.244642857,1673,MK18,United Kingdom,51.985593,-0.950963,4
2566,38.07,2285250,899018,05/04/2023,DX Express,22.86,7.2,05/04/2023,6.79,1.72,0.0192,0.055555556,1673,MK18,United Kingdom,51.985593,-0.950963,4
2567,38.07,2296314,669579,19/04/2023,DX Freight,85.28,12.23,19/04/2023,10.92,14.08,0.76262,0.505787037,1673,MK18,United Kingdom,51.985593,-0.950963,4
2568,47.05,2296291,149349,19/04/2023,DX Freight,131.82,0,19/04/2023,18.24,38.9,0.317998571,0.256746032,1009,GL1,United Kingdom,51.853212,-2.242429,0
2569,47.05,2282806,298647,03/04/2023,DX Express,41.79,7.21,03/04/2023,6.8,9.5,0.03515,0.03270202,1009,GL1,United Kingdom,51.853212,-2.242429,0
2570,47.05,2292506,298647,14/04/2023,DX Express,41.79,7.18,14/04/2023,6.77,9.5,0.03515,0.03270202,1009,GL1,United Kingdom,51.853212,-2.242429,0
2571,47.05,2297901,298647,20/04/2023,DX Express,33.16,7.17,20/04/2023,6.76,13.12,0.08728,0.083333333,1009,GL1,United Kingdom,51.853212,-2.242429,0
2572,47.05,2279415,392402,30/03/2023,DX Express,86.79,7.21,30/03/2023,6.8,16.54,0.06225,0.09,1009,GL1,United Kingdom,51.853212,-2.242429,0
2573,47.05,2281460,575433,01/04/2023,DX Freight,61.98,12.34,03/04/2023,11.02,10.8,0.7704,0.5,1009,GL1,United Kingdom,51.853212,-2.242429,0
2574,47.05,2280498,585226,31/03/2023,DX Express,72.46,7.54,31/03/2023,7.11,20.94,0.0824,0.062121212,1009,GL1,United Kingdom,51.853212,-2.242429,0
2575,47.05,2292421,585226,14/04/2023,DX Express,119.28,0,14/04/2023,9.57,28.71,0.147,0.151988636,1009,GL1,United Kingdom,51.853212,-2.242429,0
2576,47.05,2299387,651488,22/04/2023,DX Freight,165.26,0,24/04/2023,10.92,8.68,0.2045,0.028835979,1009,GL1,United Kingdom,51.853212,-2.242429,0
2577,47.05,2297561,692064,20/04/2023,DX Freight,86.47,14.82,20/04/2023,13.23,25.74,0.2213,0.12037037,1009,GL1,United Kingdom,51.853212,-2.242429,0
2578,47.05,2295486,696824,18/04/2023,DX Express,144.02,0,18/04/2023,11.41,34.6,0.0516,0.061052632,1009,GL1,United Kingdom,51.853212,-2.242429,0
2579,47.05,2276667,877180,28/03/2023,DX Freight,117.6,0,28/03/2023,11.02,16.8,0.2664,0.111111111,1009,GL1,United Kingdom,51.853212,-2.242429,0
2580,47.05,2286559,851414,06/04/2023,DX Express,42.42,7.2,06/04/2023,6.79,13.14,0.14065,0.082142857,1009,GL1,United Kingdom,51.853212,-2.242429,0
2581,11.14,2294604,150480,18/04/2023,MFS,368.57,0,18/04/2023,34.46,120.31,1.007876,0.684399802,112,B90,United Kingdom,52.397379,-1.824612,1
2582,11.14,2283012,200688,03/04/2023,DX Freight,234.6,0,03/04/2023,16.45,33.35,0.712898,0.305059524,112,B90,United Kingdom,52.397379,-1.824612,1
2583,11.14,2284066,200688,04/04/2023,DX Express,0,0,04/04/2023,6.79,6.32,0.06654,0.035714286,112,B90,United Kingdom,52.397379,-1.824612,1
2584,11.14,2298087,200688,20/04/2023,DX Freight,387.57,0,20/04/2023,32.49,75.49,0.837883,0.467162698,112,B90,United Kingdom,52.397379,-1.824612,1
2585,11.14,2284936,316706,05/04/2023,MFS,375.4,0,05/04/2023,34.46,110,0.225,0.2,112,B90,United Kingdom,52.397379,-1.824612,1
2586,11.14,2295101,350791,18/04/2023,DX Freight,165.92,0,18/04/2023,10.92,17.6,0.4896,0.242424242,112,B90,United Kingdom,52.397379,-1.824612,1
2587,11.14,2286693,562239,06/04/2023,MFS,380,19.99,11/04/2023,72.14,252,3.9426,2,112,B90,United Kingdom,52.397379,-1.824612,1
2588,11.14,2290195,562239,12/04/2023,MFS,254.1,0,12/04/2023,34.46,202.9,0.8838,0.563146998,112,B90,United Kingdom,52.397379,-1.824612,1
2589,11.14,2279739,574942,30/03/2023,DX Freight,354.4,0,30/03/2023,22.28,48.8,0.106,0.06547619,112,B90,United Kingdom,52.397379,-1.824612,1
2590,11.14,2286708,659551,06/04/2023,DX Freight,182.47,0,06/04/2023,23.35,51.95,0.34767,0.193551587,112,B90,United Kingdom,52.397379,-1.824612,1
2591,11.14,2286790,698550,06/04/2023,DX Express,105.63,0,06/04/2023,7.1,20.25,0.1324,0.090909091,112,B90,United Kingdom,52.397379,-1.824612,1
2592,11.14,2285264,726914,05/04/2023,DX Freight,367.71,0,05/04/2023,37.66,90.3,2.545512,1.372829861,112,B90,United Kingdom,52.397379,-1.824612,1
2593,11.14,2291585,785991,13/04/2023,DX Express,99.48,7.18,14/04/2023,6.77,12.2,0.0456,0.022222222,112,B90,United Kingdom,52.397379,-1.824612,1
2594,11.14,2294162,785991,17/04/2023,DX Express,10.15,7.18,17/04/2023,6.77,0.41,0.001624,0.001666667,112,B90,United Kingdom,52.397379,-1.824612,1
2595,11.14,2296194,812098,19/04/2023,DX Express,115.9,0,19/04/2023,11.72,36,0.15,0.049261084,112,B90,United Kingdom,52.397379,-1.824612,1
2596,11.14,2275149,852914,27/03/2023,DX Express,40.78,7.23,27/03/2023,6.81,10,0.13866,0.166666667,112,B90,United Kingdom,52.397379,-1.824612,1
2597,11.14,2288272,886125,11/04/2023,DX Freight,41.65,16.51,11/04/2023,14.74,16.3,0.12504,0.055555556,112,B90,United Kingdom,52.397379,-1.824612,1
2598,11.14,2287257,899527,08/04/2023,DX Express,18.26,7.2,11/04/2023,6.79,2.25,0.0686,0.035714286,112,B90,United Kingdom,52.397379,-1.824612,1
2599,28.36,2289552,150866,12/04/2023,DX Freight,169.92,0,12/04/2023,13.62,27,2.8224,1.5,2925,WV10,United Kingdom,52.633707,-2.10384,1
2600,28.36,2295233,150866,18/04/2023,DX Freight,149.48,0,18/04/2023,10.92,8,0.552,0.25,2925,WV10,United Kingdom,52.633707,-2.10384,1
2601,28.36,2296936,367800,19/04/2023,MFS,425.4,0,19/04/2023,34.46,105,0.2025,0.2,2925,WV10,United Kingdom,52.633707,-2.10384,1
2602,28.36,2288906,454761,11/04/2023,DX Freight,195.95,0,12/04/2023,29.41,67.52,0.522001,0.367857143,2925,WV10,United Kingdom,52.633707,-2.10384,1
2603,28.36,2295563,518368,18/04/2023,DX Express,47.76,7.17,18/04/2023,6.76,5.75,0.014435524,0.014632937,2925,WV10,United Kingdom,52.633707,-2.10384,1
2604,28.36,2278630,579823,29/03/2023,DX Express,123.13,0,29/03/2023,6.8,16.07,0.052364,0.026826389,2925,WV10,United Kingdom,52.633707,-2.10384,1
2605,28.36,2286833,590273,06/04/2023,MFS,174.96,0,06/04/2023,34.46,87.12,0.1584,0.1,2925,WV10,United Kingdom,52.633707,-2.10384,1
2606,28.36,2277144,590714,28/03/2023,DX Express,329.56,19.99,28/03/2023,6.8,12.84,0.063291,0.085208333,2925,WV10,United Kingdom,52.633707,-2.10384,1
2607,28.36,2298230,600552,20/04/2023,MFS,291.6,0,20/04/2023,34.46,145.2,0.264,0.166666667,2925,WV10,United Kingdom,52.633707,-2.10384,1
2608,28.36,2283103,618335,03/04/2023,MFS,711.62,0,04/04/2023,67.54,181.35,1.39191,1.625,2925,WV10,United Kingdom,52.633707,-2.10384,1
2609,28.36,2279861,628905,30/03/2023,Split,647.3,0,30/03/2023,78.56,135.36,2.980886,1.312762595,2925,WV10,United Kingdom,52.633707,-2.10384,1
2610,28.36,2295513,628905,18/04/2023,DX Freight,361.02,19.99,18/04/2023,31.33,72.55,1.080225,0.645436508,2925,WV10,United Kingdom,52.633707,-2.10384,1
2611,28.36,2285121,694097,05/04/2023,DX Express,47.94,7.2,05/04/2023,6.79,14.2,0.0735,0.066666667,2925,WV10,United Kingdom,52.633707,-2.10384,1
2612,28.36,2294898,772103,18/04/2023,MFS,297.75,0,18/04/2023,34.46,154.04,0.119656,0.241666667,2925,WV10,United Kingdom,52.633707,-2.10384,1
2613,28.36,2275657,856426,27/03/2023,Split,370.06,0,27/03/2023,45.48,67.5,2.12055,1.5,2925,WV10,United Kingdom,52.633707,-2.10384,1
2614,28.36,2275384,857056,27/03/2023,DX Freight,156.48,0,27/03/2023,23.45,51.56,0.5061,0.444444444,2925,WV10,United Kingdom,52.633707,-2.10384,1
2615,28.36,2297229,901368,20/04/2023,DX Express,36.96,7.17,20/04/2023,6.76,9.06,0.0264,0.027777778,2925,WV10,United Kingdom,52.633707,-2.10384,1
2616,28.36,2283300,208508,04/04/2023,DX Express,171.08,0,12/04/2023,10.55,31.4,0.05245,0.040674603,2925,WV10,United Kingdom,52.633707,-2.10384,1
2617,28.36,2288506,208508,11/04/2023,DX Freight,89.68,17.84,12/04/2023,15.93,32.32,0.4856,0.19047619,2925,WV10,United Kingdom,52.633707,-2.10384,1
2618,28.36,2290604,208508,13/04/2023,DX Freight,204.81,0,13/04/2023,12.08,22.52,1.61911,0.883928571,2925,WV10,United Kingdom,52.633707,-2.10384,1
2619,28.36,2295133,808666,18/04/2023,DX Freight,467.1,0,18/04/2023,28.64,65.08,0.212077,0.112847222,2925,WV10,United Kingdom,52.633707,-2.10384,1
2620,19.66,2282626,151996,03/04/2023,MFS,946.25,0,03/04/2023,39.15,375,0.37816,0.608333333,1465,LE3,United Kingdom,52.601742,-1.247737,2
2621,19.66,2291776,151996,14/04/2023,DX Express,108.9,19.99,14/04/2023,8.64,25.9,0.057142857,0.047619048,1465,LE3,United Kingdom,52.601742,-1.247737,2
2622,19.66,2293901,524337,17/04/2023,DX Freight,186.8,0,17/04/2023,27.1,61.6,0.0925,0.078703704,1465,LE3,United Kingdom,52.601742,-1.247737,2
2623,19.66,2296719,524337,19/04/2023,DX Express,123.45,0,19/04/2023,6.76,6.5,0.025,0.05,1465,LE3,United Kingdom,52.601742,-1.247737,2
2624,19.66,2279846,534973,30/03/2023,DX Express,78.1,7.54,30/03/2023,7.11,20.4,0.04,0.05,1465,LE3,United Kingdom,52.601742,-1.247737,2
2625,19.66,2279432,561751,30/03/2023,DX Freight,140.96,0,30/03/2023,21.12,45.92,0.44917,0.356654457,1465,LE3,United Kingdom,52.601742,-1.247737,2
2626,19.66,2299263,561751,21/04/2023,DX Freight,168.06,0,24/04/2023,17.08,35.8,0.33587,0.171507937,1465,LE3,United Kingdom,52.601742,-1.247737,2
2627,19.66,2278928,633749,29/03/2023,DX Express,96.89,7.21,29/03/2023,6.8,16.2,0.069016,0.108994391,1465,LE3,United Kingdom,52.601742,-1.247737,2
2628,19.66,2296854,633749,19/04/2023,DX Express,82.94,7.17,19/04/2023,6.76,15,0.0661,0.107692308,1465,LE3,United Kingdom,52.601742,-1.247737,2
2629,19.66,2290627,640844,13/04/2023,DX Express,32.9,7.18,13/04/2023,6.77,10,0.029,0.016666667,1465,LE3,United Kingdom,52.601742,-1.247737,2
2630,19.66,2281021,642677,31/03/2023,MFS,890.3,0,31/03/2023,39.15,394.68,0.827722714,0.596974206,1465,LE3,United Kingdom,52.601742,-1.247737,2
2631,19.66,2298631,652066,21/04/2023,DX Express,53.2,7.17,21/04/2023,6.76,6.3,0.013,0.009391534,1465,LE3,United Kingdom,52.601742,-1.247737,2
2632,19.66,2283635,676047,04/04/2023,DX Express,110.88,0,04/04/2023,9.28,27.18,0.0792,0.083333333,1465,LE3,United Kingdom,52.601742,-1.247737,2
2633,19.66,2285647,679286,05/04/2023,MFS,828.04,0,05/04/2023,76.73,266.43,1.74998,1.290157528,1465,LE3,United Kingdom,52.601742,-1.247737,2
2634,19.66,2292516,698478,14/04/2023,DX Freight,334.55,0,14/04/2023,35.96,85,0.569,0.568181818,1465,LE3,United Kingdom,52.601742,-1.247737,2
2635,19.66,2281170,703915,31/03/2023,DX Express,130.62,0,31/03/2023,6.8,15.38,0.259404762,0.035587302,1465,LE3,United Kingdom,52.601742,-1.247737,2
2636,19.66,2277831,711312,28/03/2023,DX Freight,142.3,0,29/03/2023,18.4,38.88,0.258367,0.19239418,1465,LE3,United Kingdom,52.601742,-1.247737,2
2637,19.66,2287615,780044,10/04/2023,DX Freight,131.1,0,12/04/2023,15.61,31.79,0.196774762,0.13701564,1465,LE3,United Kingdom,52.601742,-1.247737,2
2638,19.66,2286598,826214,06/04/2023,DX Express,13.26,7.2,06/04/2023,6.79,3.6,0.028,0.03125,1465,LE3,United Kingdom,52.601742,-1.247737,2
2639,19.66,2284898,843067,05/04/2023,Split,401.33,19.99,05/04/2023,53.62,133.49,2.08693,1.30922619,1465,LE3,United Kingdom,52.601742,-1.247737,2
2640,19.66,2292384,843067,14/04/2023,DX Freight,336.72,0,14/04/2023,37.11,87.48,2.76512,1.360277778,1465,LE3,United Kingdom,52.601742,-1.247737,2
2641,19.66,2296367,843067,19/04/2023,DX Freight,219.79,0,19/04/2023,34.41,80.15,0.716325,0.410714286,1465,LE3,United Kingdom,52.601742,-1.247737,2
2642,19.66,2280353,887658,30/03/2023,DX Express,28.35,7.21,31/03/2023,6.8,8.8,0.05445,0.041666667,1465,LE3,United Kingdom,52.601742,-1.247737,2
2643,19.66,2276337,895690,27/03/2023,MFS,230.8,0,27/03/2023,39.15,116,0.32,0.071428571,1465,LE3,United Kingdom,52.601742,-1.247737,2
2644,19.66,2275594,897133,27/03/2023,DX Freight,296.94,19.99,27/03/2023,19.95,43,1.4314,0.651388889,1465,LE3,United Kingdom,52.601742,-1.247737,2
2645,19.66,2290819,130518,13/04/2023,DX Freight,137.77,0,13/04/2023,10.92,14.71,0.73104,0.41531746,1465,LE3,United Kingdom,52.601742,-1.247737,2
2646,26.73,2285081,153158,05/04/2023,DX Freight,422.4,0,14/04/2023,24.12,53.52,1.0488,0.383333333,757,DY10,United Kingdom,52.374841,-2.194016,1
2647,26.73,2290984,153158,13/04/2023,DX Freight,118,0,14/04/2023,10.92,8.5,0.492,0.166666667,757,DY10,United Kingdom,52.374841,-2.194016,1
2648,26.73,2294225,324419,17/04/2023,MFS,458.28,0,17/04/2023,34.46,153.64,1.24547,1.075,757,DY10,United Kingdom,52.374841,-2.194016,1
2649,26.73,2294177,333796,17/04/2023,DX Freight,219.8,0,17/04/2023,28.64,68.55,0.100875,0.090736434,757,DY10,United Kingdom,52.374841,-2.194016,1
2650,26.73,2291056,457663,13/04/2023,DX Freight,114.8,0,13/04/2023,13.62,26.4,0.2124,0.138528139,757,DY10,United Kingdom,52.374841,-2.194016,1
2651,26.73,2286481,459883,06/04/2023,MFS,222.45,0,06/04/2023,34.46,104.9,0.9683,0.714285714,757,DY10,United Kingdom,52.374841,-2.194016,1
2652,26.73,2285462,512370,05/04/2023,MFS,582,0,17/04/2023,34.46,290.4,0.88296,0.333333333,757,DY10,United Kingdom,52.374841,-2.194016,1
2653,26.73,2290071,552499,12/04/2023,DX Freight,232,0,21/04/2023,18.63,40,0.55464,0.444444444,757,DY10,United Kingdom,52.374841,-2.194016,1
2654,26.73,2289148,623232,12/04/2023,DX Express,51.66,27.17,12/04/2023,6.77,13.65,0.134966,0.144593254,757,DY10,United Kingdom,52.374841,-2.194016,1
2655,26.73,2289813,667609,12/04/2023,DX Express,69.26,7.18,12/04/2023,6.77,13.08,0.052484619,0.0403364,757,DY10,United Kingdom,52.374841,-2.194016,1
2656,26.73,2291129,668790,13/04/2023,DX Freight,222.9,0,13/04/2023,19.4,41.23,0.148668571,0.173115079,757,DY10,United Kingdom,52.374841,-2.194016,1
2657,26.73,2284714,704985,05/04/2023,DX Freight,117.35,0,05/04/2023,12.52,23.18,0.360696,0.342592593,757,DY10,United Kingdom,52.374841,-2.194016,1
2658,26.73,2275842,812956,27/03/2023,DX Express,14.54,7.22,27/03/2023,6.81,3.2,0.01,0.008333333,757,DY10,United Kingdom,52.374841,-2.194016,1
2659,26.73,2290468,845750,13/04/2023,DX Express,63.94,7.18,13/04/2023,6.77,17.28,0.14076,0.072619048,757,DY10,United Kingdom,52.374841,-2.194016,1
2660,26.73,2278853,861877,29/03/2023,DX Freight,122.4,0,29/03/2023,24.61,54.4,0.19196,0.19047619,757,DY10,United Kingdom,52.374841,-2.194016,1
2661,26.73,2277177,867952,28/03/2023,DX Express,95.37,27.2,28/03/2023,6.8,5.5,0.0123,0.068287037,757,DY10,United Kingdom,52.374841,-2.194016,1
2662,26.73,2295538,889820,18/04/2023,DX Express,27.32,7.17,19/04/2023,6.76,5.6,0.19808,0.066666667,757,DY10,United Kingdom,52.374841,-2.194016,1
2663,26.73,2294631,858733,18/04/2023,DX Freight,289.44,0,18/04/2023,21.32,46.56,0.124356,0.090277778,757,DY10,United Kingdom,52.374841,-2.194016,1
2664,40.34,2278495,157699,29/03/2023,DX Freight,249.79,0,29/03/2023,22.28,48.94,0.120224,0.070874862,1689,MK8,United Kingdom,52.033262,-0.806771,4
2665,40.34,2280579,157699,31/03/2023,MFS,607.6,0,31/03/2023,39.15,160.7,0.247,0.308363933,1689,MK8,United Kingdom,52.033262,-0.806771,4
2666,40.34,2297969,342759,20/04/2023,DX Freight,130.31,0,20/04/2023,11.69,21.73,0.396803571,0.245634921,1689,MK8,United Kingdom,52.033262,-0.806771,4
2667,40.34,2280844,677906,31/03/2023,DX Freight,105.82,0,31/03/2023,16.45,33.22,0.2538,0.195833333,1689,MK8,United Kingdom,52.033262,-0.806771,4
2668,40.34,2275509,789805,27/03/2023,DX Freight,300.51,19.99,27/03/2023,23.06,50.03,2.359412,1.605128205,1689,MK8,United Kingdom,52.033262,-0.806771,4
2669,40.34,2275592,789805,27/03/2023,MFS,834.88,19.99,27/03/2023,83.6,243.76,1.525164571,1.29669239,1689,MK8,United Kingdom,52.033262,-0.806771,4
2670,40.34,2282837,789805,03/04/2023,Split,557.49,19.99,03/04/2023,96.8,173.34,2.743305,2.175,1689,MK8,United Kingdom,52.033262,-0.806771,4
2671,40.34,2290399,789805,12/04/2023,Split,933.09,0,13/04/2023,87.65,311.61,2.885519,2.404862915,1689,MK8,United Kingdom,52.033262,-0.806771,4
2672,40.34,2294532,789805,18/04/2023,DX Freight,91.31,32.22,18/04/2023,10.92,18.76,0.522857143,0.519047619,1689,MK8,United Kingdom,52.033262,-0.806771,4
2673,40.34,2275259,833625,27/03/2023,DX Express,26.66,7.22,27/03/2023,6.81,7.3,0.107525,0.0625,1689,MK8,United Kingdom,52.033262,-0.806771,4
2674,40.34,2290615,833625,13/04/2023,DX Express,45.02,7.18,13/04/2023,6.77,10,0.122775,0.080357143,1689,MK8,United Kingdom,52.033262,-0.806771,4
2675,40.34,2294744,833625,18/04/2023,DX Freight,54.67,12.23,18/04/2023,10.92,17.19,0.5471,0.333333333,1689,MK8,United Kingdom,52.033262,-0.806771,4
2676,40.34,2285415,851984,05/04/2023,DX Express,85.35,7.2,05/04/2023,6.79,17.1,0.0662,0.054166667,1689,MK8,United Kingdom,52.033262,-0.806771,4
